project_15292,8,1/01/2019
project_15361,15,31/12/2019
project_4533,179,2/01/1970
project_5720,51,31/12/1985
project_7027,886,31/12/2019
6148657e29f2040014f44dd0,,
project_16848,446,31/12/2019
project_5911,50,2/01/1970
project_6056,42,2/01/1970
project_11915,179,2/01/1970
project_12388,157,2/01/1970
project_3131,119,31/12/2015
project_3337,416,31/12/2017
project_4462,108,2/01/1970
project_15755,134,2/01/1970
project_16139,37,2/01/1970
project_5983,,31/12/2007
project_3663,179,2/01/1970
project_2303,250,31/12/2016
project_5606,89,31/12/1995
project_4136,,2/01/1970
project_8202,375,2/01/1970
5edf3ef1dda791001299b159,409,1/01/2014
project_4240,14,2/01/1970
project_12528,483,2/01/1970
project_9263,79,31/10/2005
project_7472,598,2/01/1970
project_8115,79,31/12/2010
project_4557,92,31/12/2015
project_16133,,2/01/1970
project_12533,74,2/01/1970
project_15933,616,2/01/1970
project_2831,95,30/06/2016
6181fa56f62011001350deca,18,1/01/1997
project_16438,78,2/01/1970
project_3275,331,31/12/2015
project_5306,148,2/01/1970
project_8474,395,2/01/1970
project_3984,156,31/12/2012
project_15281,141,30/06/2014
5f9a9409804a0c00193165da,,1/01/2021
project_2292,380,1/01/2016
project_3634,231,30/06/2017
project_17506,496,1/01/2022
project_8614,125,31/12/2014
project_12420,36,2/01/1970
project_2080,175,31/12/2017
project_15005,385,
60596708423c910014e3e722,,
project_2859,39,1/12/2015
project_2653,18,31/12/2014
project_3794,497,31/12/2018
project_3889,60,2/01/1970
project_2155,91,30/06/2015
project_8380,97,1/07/2017
5e60cbfa5396bf0012e941d1,1991,
project_2688,508,28/02/2014
project_4148,680,2/01/1970
project_9257,50,31/12/1994
project_8606,43,31/12/2017
project_2413,187,31/12/2018
5f0c1620b285eb00194debf3,,
project_16248,204,2/01/1970
project_2323,120,30/06/2015
6125f77e23a53800153ef180,114,
project_3074,94,31/12/2014
project_3523,1514,31/12/2018
project_7388,176,2/01/1970
project_8223,355,2/01/1970
project_3013,330,30/09/2015
project_15550,73,31/12/2018
project_12333,75,2/01/1970
project_2913,195,31/12/2018
project_4838,,2/01/1970
project_3208,11,31/12/2018
project_4733,729,30/09/2015
project_12266,23,2/01/1970
project_6320,547,31/12/2009
project_8415,56,2/01/1970
project_4376,150,1/01/2015
5eddff3cdda791001299aff3,79,1/01/2014
project_7889,137,31/12/2015
project_7426,60,2/01/1970
5ee7490fdda791001299ba1e,355,1/01/2021
project_2234,90,31/08/2016
5e563266b33a1500123c6b93,480,
project_5854,304,31/12/1998
5f60434ea1fefc0012ef3517,154,1/01/2023
project_4856,157,31/12/2008
5e7d940f1990b500126d1c95,836,1/01/2022
project_4806,68,2/01/1970
project_12280,320,2/01/1970
project_15045,220,30/06/2008
project_4241,59,2/01/1970
project_17339,706,2/01/1970
project_8756,106,2/01/1970
project_12771,202,2/01/1970
project_2339,88,31/12/2017
project_2959,1154,31/07/2018
5fe07f84d54c310013cbd806,477,1/01/2024
project_5073,248,2/01/1970
project_3563,953,30/06/2022
project_2084,386,31/12/2015
project_15968,440,1/01/2021
project_12459,42,2/01/1970
project_14978,728,31/12/2010
project_8320,139,2/01/1970
project_12148,18,2/01/1970
project_4380,60,2/01/1970
project_15985,298,2/01/1970
project_2294,350,25/12/2017
project_2957,274,1/07/2014
project_4375,31,2/01/1970
5facd013ddba000013c67ac0,5,1/01/2020
project_6252,71,31/12/2006
61fbb2b1591c4600138e615e,23,
project_8018,79,31/07/2009
project_7757,60,2/01/1970
project_2984,79,31/12/2017
project_12444,59,2/01/1970
project_7844,128,31/12/2012
project_4119,74,2/01/1970
project_6524,664,31/12/2009
project_11923,30,2/01/1970
61d5141057a0db00146b7dc4,1176,1/01/2022
project_4617,70,31/12/1998
5e7c61710b71920019aa9468,16,
project_2744,27,31/01/2015
project_7015,130,31/12/1990
project_4015,37,2/01/1970
615d45cff62011001350d966,,
project_16705,163,2/01/1970
5e7d6f3b78c46b001ac658df,546,1/01/2024
project_15309,691,1/01/2022
project_6416,988,2/01/1970
project_17063,193,1/01/2019
project_5352,288,2/01/1970
project_7376,23,30/09/2012
project_7317,63,2/01/1970
project_17554,168,1/01/2022
project_5691,7,2/01/1970
project_6446,95,2/01/1970
project_15389,169,2/01/1970
project_5155,37,2/01/1970
project_11948,115,2/01/1970
project_2475,9,31/12/2012
project_6841,192,31/12/2008
project_5320,36,25/12/2013
project_11883,55,2/01/1970
project_6944,270,31/01/2018
project_5028,25,2/01/1970
project_14953,563,31/10/2019
project_13881,105,31/08/2019
project_12000,29,2/01/1970
project_16959,406,1/01/2021
5f059b97b285eb00194de634,73,1/01/2021
project_5160,211,2/01/1970
5ebbb49942ad800019cd15ff,,1/01/2021
project_4654,84,2/01/1970
project_6555,90,31/12/2010
project_15708,588,31/12/2014
61519e42c4d52b0013a6fdf0,150,1/01/1992
project_17097,63,2/01/1970
project_7508,316,31/12/2014
project_8031,623,1/01/2020
project_6595,62,31/12/2009
project_4590,314,2/01/1970
project_5636,12,13/02/2004
project_2047,134,31/03/2018
project_5520,100,31/03/2017
project_7110,242,24/06/2014
project_12376,48,2/01/1970
project_16389,160,2/01/1970
5e708d12944232001a5d47dd,115,1/01/2019
project_9090,145,
project_2593,140,2/01/1970
project_15509,60,2/01/1970
5ee719e8dda791001299b802,102,1/01/2021
project_6193,70,2/01/1970
6142c3ab29f2040014f44d52,192,
project_15572,201,1/01/2021
project_9035,152,2/01/1970
5f4334db6320a600197513d9,121,
614d89270eb0a10013e2615b,90,
project_2521,563,30/04/2016
project_8898,16,31/03/2019
project_9272,27,31/12/2006
project_8653,110,2/01/1970
project_6570,66,2/01/1970
5ebba7a842ad800019cd15af,12,1/01/1997
6189e0beb9424100136bb4a3,111,
project_2139,235,2/01/1970
project_8629,143,2/01/1970
project_8437,17,2/01/1970
project_3399,1576,31/12/2017
project_2149,563,31/12/2018
project_12564,163,2/01/1970
project_16605,170,2/01/1970
project_12128,323,2/01/1970
project_4486,828,2/01/1970
60a5df1be23fb000145971b6,599,
project_8447,22,1/01/2019
5f0d772eb285eb00194dee37,5,
project_3899,62,2/01/1970
5f44c6896320a6001975157f,210,1/01/2019
project_17449,275,31/12/2016
project_14141,85,2/01/1970
61022cd308c5ec0013c253c5,,
project_15885,,2/01/1970
project_12446,12,2/01/1970
project_12909,307,30/09/2018
project_3786,144,2/01/1970
project_9473,1275,31/01/2020
project_16525,224,31/12/2000
project_11944,162,2/01/1970
6125ee951685a90014c6a3b8,98,
project_17532,135,1/01/2023
project_16889,15,2/01/1970
project_2080,175,31/12/2017
5f6aeea8f637f600123ec2a5,20,1/01/2020
project_7482,272,2/01/1970
project_5930,,31/12/1999
project_6728,214,31/12/2009
5faba4372aaf680012207b5b,82,
project_8529,45,2/01/1970
project_15731,152,2/01/1970
project_15184,126,1/01/2020
project_7164,124,2/01/1970
project_2802,285,31/08/2017
project_6163,263,2/01/1970
project_15539,196,31/12/2016
project_8833,168,30/06/2013
project_6232,184,31/12/1995
project_5093,218,31/12/2011
project_6574,490,29/02/2012
project_8299,216,31/12/2005
project_17075,39,1/01/2020
60eba24cc757f20014f9d819,310,
project_12640,135,2/01/1970
project_4708,218,2/01/1970
project_3198,266,2/01/1970
project_15827,81,31/12/2018
project_5311,156,2/01/1970
project_11945,265,2/01/1970
61417d2764189600150944c5,113,
project_16166,246,2/01/1970
project_15092,139,31/12/1997
5f0e7ba6b285eb00194def62,45,1/01/2021
626b817254ecb200160756db,120,1/01/2015
project_2450,173,30/09/2017
project_2328,202,31/12/2016
project_13701,312,1/01/2018
project_8574,283,31/12/2016
project_12604,26,2/01/1970
project_6624,46,2/01/1970
project_16926,539,31/12/2020
project_7170,68,2/01/1970
project_16690,332,31/12/2020
project_5133,40,2/01/1970
project_17098,177,31/10/2018
project_12270,321,31/12/2009
project_12339,339,31/12/2010
project_2360,810,30/09/2017
project_4866,81,2/01/1970
project_2986,161,31/12/2017
project_3851,88,2/01/1970
project_3196,327,31/12/2015
project_2079,195,28/02/2017
project_8286,110,2/01/1970
project_4268,102,2/01/1970
project_3188,20,30/06/2017
project_8072,138,2/01/1970
project_9262,130,2/01/1970
project_17569,158,1/01/2020
61d4246448e11a00140bbdd4,489,
6245326b587c1b00149b70eb,1110,
61231adeab2b3b001236d55b,462,1/01/2010
project_12271,548,2/01/1970
project_5492,268,31/12/2011
5ebe52a384c1860019f32449,42,1/01/2016
project_16807,264,30/09/2022
61272cf1ab2b3b001236d5a4,,
project_3875,561,31/12/1994
project_7323,79,31/12/2012
project_4390,176,2/01/1970
project_5107,,2/01/1970
6182548345b4f80014b2cc00,422,1/01/2021
project_4459,38,2/01/1970
project_7951,62,31/12/2013
project_3516,1016,31/12/2019
project_16557,37,2/01/1970
project_4555,444,31/12/2017
project_6729,,2/01/1970
project_9051,26,2/01/1970
project_2673,169,31/12/2017
project_5750,53,2/01/1970
project_7766,252,2/01/1970
project_17116,1991,31/12/2015
project_4472,23,2/01/1970
project_5036,30,2/01/1970
project_7041,490,30/06/2018
project_5046,26,2/01/1970
project_3820,460,30/09/2009
project_5627,10,31/08/2011
project_16938,10,2/01/1970
project_8731,38,31/12/2017
project_6509,61,31/12/1994
project_5242,146,31/12/1995
project_12348,216,2/01/1970
project_14946,123,31/12/2019
project_4333,357,31/12/2008
project_8036,783,31/10/2017
project_4677,,2/01/1970
project_5617,343,31/12/2007
605ab0295776860014a1f821,464,1/01/2023
project_4876,200,2/01/1970
project_8015,219,31/12/2015
project_4111,,2/01/1970
project_16240,220,2/01/1970
project_5481,26,2/01/1970
project_6041,20,2/01/1970
project_17082,434,31/12/2018
612eff4c1685a90014c6a411,750,1/01/2004
project_2421,9,31/12/2016
project_2748,94,31/01/2015
project_2808,214,31/12/2017
project_12353,109,2/01/1970
project_2641,566,31/12/2018
project_7266,36,2/01/1970
project_9319,194,31/12/2010
616ea70ef62011001350daf9,999,1/01/2024
project_15355,478,1/01/2020
project_16192,107,31/12/2018
project_8896,247,2/01/1970
5ffe7750a7d2770012bcec59,45,
project_4104,64,2/01/1970
project_2021,163,2/01/1970
5e815c821990b500126d1cab,278,
project_16693,107,1/01/2020
615eb0c5551dd10015a68ea8,,
5ecca7c9292ffd001921496c,42,
project_8147,486,31/12/2013
project_12398,114,2/01/1970
project_3853,84,31/12/2006
project_3026,431,1/01/2020
project_4608,212,31/12/2005
project_16296,100,2/01/1970
project_6676,302,30/06/2016
project_2974,79,31/12/2017
project_9188,40,2/01/1970
project_16387,281,31/12/2015
project_6266,18,2/01/1970
61d7db1448e11a00140bbf33,86,1/01/2023
project_4669,60,2/01/1970
project_15616,106,1/01/2019
project_4222,1400,2/01/1970
project_11880,88,2/01/1970
project_16970,270,1/01/2021
project_12605,1450,2/01/1970
project_7291,,2/01/1970
project_8992,63,1/01/2020
614c594bcd39f40018537bcd,221,1/01/1988
project_8806,5,
5f69858af637f600123ebe71,88,
project_16566,87,22/08/2008
project_5409,40,18/12/2009
61d66b1957a0db00146b7e41,82,
project_8498,217,2/01/1970
project_8777,55,2/01/1970
project_15598,339,1/01/2009
project_12806,488,2/01/1970
project_7303,210,2/01/1970
project_5349,46,2/01/1970
project_4435,177,31/07/2012
project_4138,326,1/01/2019
project_15267,153,31/12/2008
project_5150,30,2/01/1970
project_16446,151,2/01/1970
5ec200ab84c1860019f32589,93,
project_15055,834,31/12/1991
project_7383,1160,2/01/1970
project_7109,234,2/01/1970
project_5463,39,2/01/1970
62413302aae18f0013406a81,,
project_15903,,2/01/1970
project_17160,12,31/10/2017
project_5164,161,31/12/2017
project_17372,616,31/12/2015
project_15553,173,31/12/2019
project_15387,1404,1/01/2021
614d4e410eb0a10013e26138,7280,1/01/2010
project_8736,349,2/01/1970
6200a1b6591c4600138e61c0,70,
project_12415,54,31/12/2010
project_6592,247,31/12/2018
617112e9551dd10015a6906e,298,1/01/2024
project_4477,66,31/12/1992
project_12733,90,2/01/1970
project_8453,158,2/01/1970
project_12242,80,2/01/1970
project_7368,25,31/12/2004
project_5252,,2/01/1970
project_4204,284,2/01/1970
project_7458,,2/01/1970
project_16214,231,14/11/2012
project_9050,207,2/01/1970
project_15529,111,1/01/2015
6152e480cd39f40018537c99,,
project_7432,270,2/01/1970
project_8007,71,31/12/2018
project_2137,204,1/01/2019
project_16402,204,2/01/1970
project_16989,154,1/01/2021
5fa4f1bdd0235b0019c197b6,63,
5e60b27e5396bf0012e9412a,113,1/01/2022
project_7389,67,2/01/1970
project_2445,1907,1/01/2019
60efc31441c1f20014ccff49,,
5e60b1205396bf0012e9411a,101,1/01/2023
project_6726,34,31/07/2006
project_7242,,2/01/1970
project_4505,66,2/01/1970
project_2824,99,31/12/2015
project_5327,28,2/01/1970
project_6100,106,2/01/1970
project_8319,132,2/01/1970
project_6725,17,2/01/1970
project_9159,446,2/01/1970
project_16912,158,1/01/2020
project_3029,217,30/06/2017
project_4960,20,2/01/1970
project_12621,284,2/01/1970
project_5161,157,2/01/1970
project_12359,105,2/01/1970
5ed869b3bd8bcc001a5c0447,,
project_4211,60,2/01/1970
project_4919,168,2/01/1970
project_12075,142,2/01/1970
project_3880,170,31/12/1999
624e63dcdacba50014091632,378,
project_8308,40,2/01/1970
project_7894,77,31/08/2016
project_2083,253,1/03/2017
project_16749,43,22/06/2019
project_17070,59,31/10/2018
project_12699,89,2/01/1970
project_4139,380,2/01/1970
5e58bf56de70880012efe079,1014,1/01/2022
project_16849,92,11/11/2018
project_12191,35,2/01/1970
project_2124,224,31/10/2016
project_2704,219,10/12/2009
project_15602,298,30/04/2015
project_4300,10,2/01/1970
project_8542,28,2/01/1970
612db97823a53800153ef1b1,,
project_2391,711,2/01/1970
project_2085,122,31/05/2016
project_3116,63,31/03/2012
project_12084,486,2/01/1970
624d1dc7587c1b00149b71dd,,
project_12211,58,2/01/1970
project_4988,40,2/01/1970
project_4624,232,2/01/1970
project_8307,80,2/01/1970
project_9633,105,1/01/2020
project_3037,307,31/12/2015
project_12538,78,2/01/1970
project_9092,32,2/01/1970
project_2495,362,31/03/2015
project_8317,78,2/01/1970
project_12137,123,2/01/1970
project_2832,108,30/06/2016
project_6448,145,2/01/1970
project_13020,210,31/12/2011
project_8840,355,31/12/2013
project_12361,83,30/06/2008
project_3681,320,31/12/2017
project_2290,483,2/01/1970
project_9346,88,2/01/1970
project_7212,66,31/05/2013
project_5337,978,2/01/1970
project_2937,298,31/01/2018
project_15946,,2/01/1970
project_15785,,2/01/1970
project_4323,109,2/01/1970
project_16782,8,1/01/2018
project_12352,8,2/01/1970
project_5709,148,2/01/1970
project_9321,342,6/11/2015
project_2046,638,31/05/2018
project_2873,207,1/01/2022
project_6336,524,31/12/2003
project_8493,22,2/01/1970
613b3469641896001509448a,200,
project_4340,204,31/12/1996
607006def6029500156e6166,43,
project_12772,57,2/01/1970
project_15900,384,2/01/1970
5ec4b10284c1860019f32e75,65,1/01/2020
project_17157,556,2/01/1970
project_3030,407,29/02/2016
605ae2c0423c910014e3e7b5,183,
project_12284,26,2/01/1970
project_12445,60,2/01/1970
5ee1db17dda791001299b46a,164,1/01/2022
project_7057,492,31/12/2011
project_9292,,2/01/1970
project_12334,12,2/01/1970
project_12162,199,2/01/1970
project_2022,139,31/10/2016
project_5025,56,2/01/1970
project_12125,9,2/01/1970
614daf35c4d52b0013a6fd84,,
project_7453,239,2/01/1970
project_6588,21,2/01/1970
5e7c32710b71920019aa93c1,,
project_8854,140,2/01/1970
611630d023a53800153ef0ec,,
5e5cb8a335e8160012b45315,147,1/01/2021
5e7c656f0b71920019aa948f,179,1/01/2020
project_3625,377,31/12/2019
61c946ea573dfc0014da6c71,,
project_16305,196,31/12/2012
project_2060,80,31/01/2016
project_4539,480,31/12/2012
project_2424,376,30/11/2016
project_2538,8,2/01/1970
project_7341,,2/01/1970
project_12223,240,2/01/1970
project_2377,79,30/06/2017
project_11914,42,2/01/1970
project_2720,146,2/01/1970
5e8d75e59f161600121b4d41,457,
project_4324,25,2/01/1970
project_7776,170,2/01/1970
project_10795,48,2/01/1970
project_4811,10,2/01/1970
project_16174,378,22/06/2019
project_2091,152,2/01/1970
project_4817,90,2/01/1970
project_5674,17,2/01/1970
project_15600,117,31/12/2008
project_8214,,2/01/1970
project_4894,226,2/01/1970
project_17479,813,28/02/2021
project_3160,46,31/01/2016
project_11907,36,2/01/1970
project_8863,162,2/01/1970
project_13849,317,1/01/2020
project_2785,1232,31/12/2014
5e954a079f161600121b559d,103,1/01/2021
project_4260,50,2/01/1970
project_7969,148,31/12/2013
project_8292,150,31/12/1997
project_6796,75,31/12/2009
project_9070,216,2/01/1970
project_3159,536,30/04/2020
project_7862,420,31/12/2014
project_7141,280,2/01/1970
618219cc551dd10015a693d9,541,
project_2341,217,31/12/2017
project_12488,265,31/12/2013
project_4917,1302,2/01/1970
project_15346,288,28/02/2021
project_15840,56,2/01/1970
project_9093,494,1/01/2019
project_3135,79,31/05/2018
project_8605,130,2/01/1970
project_17558,46,2/01/1970
5e60d94e5396bf0012e9423e,116,1/01/2021
project_17143,79,30/11/2020
project_9265,200,2/01/1970
project_7287,862,31/12/1990
project_8839,338,31/12/2011
project_4634,256,2/01/1970
5ecb830b59e5460012c7b922,273,1/01/2018
project_8564,242,2/01/1970
62412f46aae18f0013406a7d,,
627b39ca54ecb2001607585d,76,1/01/2010
5ecc92a1292ffd00192148ec,60,1/01/1992
5ea1355238be3400128e3570,86,1/01/2017
project_7360,280,2/01/1970
project_5590,17,2/01/1970
project_12344,82,2/01/1970
project_4417,55,31/12/1990
project_12023,112,2/01/1970
project_2440,19,31/12/2011
5ebe3ff384c1860019f323e6,,1/01/2018
project_3081,60,31/12/2016
project_3289,251,31/12/2018
project_6249,127,31/12/1998
project_6908,272,2/01/1970
project_16708,67,1/01/2021
project_4855,32,2/01/1970
project_4782,38,2/01/1970
project_5158,40,2/01/1970
project_16948,272,1/01/2019
project_16239,,2/01/1970
project_3342,297,2/01/1970
5edf5926dda791001299b19c,105,
project_13041,333,1/01/2020
project_5011,458,31/12/1995
project_2491,875,30/03/2017
project_4890,131,2/01/1970
project_7313,512,2/01/1970
project_16299,80,31/12/1992
project_14877,369,31/12/2019
project_4101,65,2/01/1970
project_2793,446,30/11/2019
project_4682,103,31/05/2008
project_14964,453,31/12/2017
project_4852,20,2/01/1970
project_12471,150,2/01/1970
project_8715,4,31/03/2018
project_17207,12,23/01/2015
6239508a587c1b00149b6e27,275,1/01/2013
project_16034,520,2/01/1970
project_2749,95,1/01/2021
project_12311,98,2/01/1970
project_7880,443,31/12/2016
61d3f92048e11a00140bbd96,5,
project_8615,82,2/01/1970
5ece2dd0292ffd0019214d70,56,
605aecb5423c910014e3e7d2,12,1/01/2021
project_17100,59,31/12/2018
project_7807,235,2/01/1970
6180c62b551dd10015a69378,442,1/01/2011
project_6702,228,2/01/1970
project_12577,36,2/01/1970
project_12659,110,2/01/1970
project_15892,245,31/12/1996
project_15282,263,1/01/2022
project_6068,,
¢π Ëßª∑ÿ¡,,
project_5001,400,2/01/1970
project_3125,360,2/01/1970
project_12576,200,2/01/1970
project_2395,4,31/12/2019
project_12565,58,2/01/1970
project_15180,184,31/12/2020
project_6529,278,31/12/1992
project_17346,463,1/10/2019
project_15762,242,2/01/1970
project_12643,63,2/01/1970
project_12051,64,31/12/2008
project_3882,55,2/01/1970
project_15515,266,1/01/2020
5e7c14a60b71920019aa9346,77,
project_7254,284,2/01/1970
project_16273,599,2/01/1970
project_7783,20,2/01/1970
project_8648,111,2/01/1970
project_5906,703,31/12/2015
project_12718,140,2/01/1970
project_4416,168,2/01/1970
project_9098,38,2/01/1970
project_7173,110,2/01/1970
62441139c74d88001487184a,1323,
project_15940,,2/01/1970
project_15068,130,1/01/2021
project_3083,143,2/01/1970
project_3665,238,2/01/1970
project_2136,324,31/12/2017
project_8703,79,31/12/2015
project_7350,77,2/01/1970
project_6370,77,2/01/1970
project_9094,96,2/01/1970
project_8069,79,31/12/2009
5e687106c91cd30012895068,471,
project_2077,238,1/12/2013
project_7853,35,2/01/1970
5ecb30d059e5460012c7b7ce,14,1/01/2019
project_3635,230,1/01/2018
project_7078,280,2/01/1970
624e63dcdacba50014091632,378,
project_17153,736,1/01/2019
5e9573db9f161600121b56b9,4920,1/01/2020
project_5156,96,30/06/2016
project_3824,28,2/01/1970
project_8554,8,2/01/1970
project_6152,622,31/12/2010
5e54c38bb33a1500123c688f,125,
project_17212,361,1/01/2021
project_6814,75,2/01/1970
project_7860,1028,31/12/2015
project_3100,14,31/12/2017
project_12026,52,2/01/1970
6063f964ca1e9b0013db1a1e,137,1/01/2021
project_15046,303,31/08/2007
project_8006,79,31/12/2012
project_8857,129,2/01/1970
project_8788,19,2/01/1970
project_3111,392,31/12/2014
project_8895,438,31/12/2017
project_8778,96,2/01/1970
project_3831,318,2/01/1970
project_4310,130,2/01/1970
project_9128,283,2/01/1970
project_16773,131,31/12/2020
project_2700,73,2/01/1970
project_7965,209,31/12/2018
project_7748,98,2/01/1970
5e60ab9e5396bf0012e940f9,77,1/01/2022
61cae7e8f9089f0018da036f,76,
project_3747,277,31/12/2016
61f381c548e11a00140bc42f,39,1/01/2023
project_8601,17,30/06/2017
project_16801,28,1/01/2020
project_2130,122,28/02/2014
project_6284,46,2/01/1970
project_15662,,2/01/1970
project_17467,268,30/07/2020
project_5079,35,30/06/2010
project_12309,365,2/01/1970
project_12615,274,2/01/1970
project_2315,492,31/12/2019
project_7547,34,31/03/2017
project_6630,185,31/03/2017
5e588875de70880012efdfdd,60,
project_8903,34,31/03/2011
project_6178,128,2/01/1970
project_8283,340,2/01/1970
project_9312,494,31/07/2015
project_2746,112,31/12/2014
61f377b157a0db00146b83f3,285,1/01/2024
project_14938,242,31/07/2018
project_15846,877,2/01/1970
project_8724,71,2/01/1970
5e8da15c9f161600121b4ec4,104,1/01/2020
project_15741,65,2/01/1970
project_4301,250,2/01/1970
project_3947,55,31/12/2009
project_6364,147,2/01/1970
project_15728,,1/01/1994
project_12376,48,2/01/1970
613f258029f2040014f44d2d,,
5e7ac8e5944232001a5d4d0f,697,1/01/2023
5e689a71c91cd300128950b8,485,1/01/2020
project_7089,420,2/01/1970
project_2096,411,31/12/2014
project_12080,111,2/01/1970
5fab9a5e2aaf680012207b35,170,
project_11967,213,31/12/2008
project_15664,580,2/01/1970
project_5204,,2/01/1970
project_12584,112,2/01/1970
project_6250,186,1/06/2014
project_2990,227,31/12/2020
5f3e42b06320a60019751233,66,1/01/2012
project_17051,1550,28/02/2022
project_12372,36,2/01/1970
project_7957,77,2/01/1970
project_15721,13,2/01/1970
project_9267,277,31/12/1998
project_4588,35,2/01/1970
project_4613,96,2/01/1970
project_14990,403,2/01/1970
project_8060,152,30/09/2011
project_2839,493,1/01/2020
project_8602,427,31/12/2019
project_5762,6,2/01/1970
project_3522,146,31/12/2017
project_5672,79,1/12/2007
5ec3a1b384c1860019f32cc5,126,
project_5822,1296,1/12/1996
project_4267,109,31/12/2006
project_5361,300,2/01/1970
5fa3a38ca3326800191e2b90,679,1/01/2023
project_6405,220,26/01/2006
project_8669,199,2/01/1970
project_7232,54,2/01/1970
project_7329,110,2/01/1970
project_3838,166,31/12/2013
project_4888,48,2/01/1970
project_8566,69,1/03/2015
5ee708b0dda791001299b7b5,483,1/01/2016
project_2907,124,30/06/2016
project_5423,,2/01/1970
project_8747,56,1/01/2016
project_9028,17,2/01/1970
project_15791,378,2/01/1970
project_16940,416,2/01/1970
5e8ef1dd9f161600121b4fe6,49,
project_4298,100,2/01/1970
project_2738,168,31/12/2015
project_3227,41,31/12/2014
610b66ed0bc5e4001a4e0aec,,
project_3412,225,2/01/1970
project_2971,173,31/12/2014
project_17175,61,31/12/2019
project_15059,74,31/12/2009
project_8859,52,2/01/1970
project_7891,70,2/01/1970
project_7381,,2/01/1970
project_3864,214,31/12/2008
project_8213,12,2/01/1970
project_6779,200,31/12/2006
60617fd0ca1e9b0013db195f,210,1/01/2022
project_12162,199,2/01/1970
project_12647,24,2/01/1970
project_8219,,2/01/1970
project_12283,209,2/01/1970
project_2927,118,31/12/2018
project_5054,200,2/01/1970
project_3907,182,31/12/2011
project_8816,124,31/12/2017
project_4523,41,2/01/1970
project_7740,546,2/01/1970
project_8779,168,31/05/2014
project_2798,243,30/09/2014
project_2609,262,31/12/2017
project_4681,133,31/12/1997
project_5551,370,2/01/1970
project_7267,410,2/01/1970
614da706cd39f40018537c1e,294,
project_15637,48,2/01/1970
627a0e55f18e1c0013e80e95,370,1/01/2013
5e5792c2de70880012efdf84,278,1/01/2021
project_8833,168,30/06/2013
project_3340,121,31/03/2018
project_5947,319,31/12/1998
project_7769,196,2/01/1970
project_3797,79,31/12/2014
project_9122,,2/01/1970
project_13315,103,1/01/2020
project_5213,42,2/01/1970
project_14987,149,31/12/2018
project_5710,186,1/12/2009
project_17353,373,1/01/2020
project_4172,119,1/12/2015
project_7114,216,31/12/2011
project_2597,190,2/01/1970
project_2080,175,31/12/2017
project_14175,171,31/12/2018
614d3dd5c4d52b0013a6fd37,270,1/01/2002
project_7808,54,2/01/1970
project_2753,270,31/10/2016
project_8540,302,31/12/2015
project_12598,180,2/01/1970
project_4874,90,2/01/1970
project_15829,,2/01/1970
project_5581,194,31/12/2011
project_5910,,2/01/1970
project_9233,68,2/01/1970
project_5623,78,31/12/2004
614c1b8bc4d52b0013a6fd1a,247,
project_8914,25,31/12/2017
5ee3429ddda791001299b6a9,230,
project_3550,364,31/08/2019
project_6389,58,2/01/1970
project_5456,40,2/01/1970
5eccaa93292ffd0019214975,24,1/01/2017
project_17191,108,31/12/2020
project_3176,71,31/12/2014
project_5679,17,1/12/1988
project_14960,560,30/09/2019
project_4587,80,2/01/1970
project_6184,588,31/12/1997
project_12772,57,2/01/1970
project_8804,345,31/12/2019
project_3814,121,31/12/2009
project_8335,148,1/08/2009
project_5528,270,2/01/1970
project_7261,25,2/01/1970
project_11897,154,2/01/1970
project_8459,261,31/12/2012
project_12456,57,2/01/1970
project_8291,790,31/12/1991
5e9533e99f161600121b5531,96,
project_4828,190,31/12/2004
project_9131,262,31/12/2015
project_7855,77,31/12/2014
project_8655,29,2/01/1970
project_7457,162,2/01/1970
project_6147,68,2/01/1970
project_6740,242,31/12/1995
project_4718,490,2/01/1970
project_17468,1802,31/12/2020
project_3360,491,
project_15634,70,2/01/1970
project_4511,320,31/12/2010
5fa8f997a3326800191e2da9,22,
project_3790,275,30/06/2015
project_17062,304,30/04/2020
project_15675,2197,2/01/1970
project_4530,400,2/01/1970
project_9036,39,31/12/2011
project_12538,78,2/01/1970
project_4041,116,31/12/2011
project_6300,211,2/01/1970
project_15187,78,1/01/2019
project_4464,650,2/01/1970
5e79afe7944232001a5d4b59,910,1/01/2023
project_5491,31,30/06/2011
5e6865b0c91cd30012895029,225,1/01/2019
project_12336,75,2/01/1970
project_6130,23,2/01/1970
project_6597,180,31/12/1997
project_15612,53,2/01/1970
627bb0003937f90016198ea3,63,
project_15832,30,2/01/1970
project_8082,3036,31/12/2013
6062f818ca1e9b0013db19fe,5,
project_5783,280,31/12/2000
project_2082,91,31/01/2018
project_5123,40,2/01/1970
61791a48f62011001350dd47,262,
6062ccc66bb5970014340071,14,1/01/2020
project_8695,64,2/01/1970
project_5370,397,2/01/1970
project_7281,151,2/01/1970
project_15652,,2/01/1970
project_6268,,2/01/1970
624a66a0c74d8800148718dd,95,
project_6698,296,1/01/2013
project_7767,133,2/01/1970
project_12401,296,2/01/1970
project_7184,500,2/01/1970
project_15565,591,31/12/1997
project_6629,11,30/04/2015
project_6216,286,31/12/2010
project_7977,772,2/01/1970
project_9621,73,31/10/2017
project_15725,360,2/01/1970
project_11910,56,2/01/1970
project_3637,282,31/12/2021
project_15745,249,2/01/1970
project_6175,28,2/01/1970
